No.,Time,Source,Destination,Protocol,Length,Info,Clasificacion,Confianza
529,10.035847,fe80::837:9bff:fe38:549c,ff02::2,ICMPv6,70,Router Solicitation from 0a:37:9b:38:54:9c,Sospechoso,99.7%
530,10.036591,10.157.65.239,224.0.0.251,MDNS,195,"Standard query 0x0000 ANY OneScreen-6786._airplay._tcp.local, ""QM"" question ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51010 es-D43D52499B68.local SRV 0 0 51040 es-D43D52499B68.local",Normal,99.9%
531,10.050928,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=03e00790f3c9f55b, PKN: 4, PING, PING, PING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING",Normal,99.9%
532,10.138532,Intel_48:f1:bb,Broadcast,ARP,56,Who has 169.254.174.210? Tell 10.157.67.172,Posible Ataque,99.8%
533,10.138532,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.141? Tell 10.157.64.1,Posible Ataque,99.8%
534,10.138532,10.157.70.35,224.0.0.22,IGMPv3,62,Membership Report / Leave group 239.255.255.250 / Join group 224.0.0.251 for any sources,Normal,99.9%
535,10.138532,ee:d7:30:9d:c6:93,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.71.8,Posible Ataque,99.8%
536,10.138532,ee:d7:30:9d:c6:93,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.71.8,Posible Ataque,99.8%
537,10.139869,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.220? Tell 10.157.64.1,Posible Ataque,99.8%
538,10.239925,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.47? Tell 10.157.64.1,Posible Ataque,99.8%
539,10.343307,10.157.71.174,10.157.71.255,STEAMDISCOVER,209,Client Status from SACRO[Malformed Packet],Normal,99.9%
540,10.343307,10.157.71.174,10.157.71.255,STEAMDISCOVER,83,Client Discovery Seq=1,Normal,100.0%
541,10.343307,10.157.65.239,224.0.0.251,MDNS,811,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR OneScreen-6786._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local SRV, cache flush 0 0 51010 es-D43D52499B68.local SRV, cache flush 0 0 51040 es-D43D52499B68.local A, cache flush 10.157.65.239 NSEC, cache flush es-D43D52499B68.local NSEC, cache flush OneScreen-6786._airplay._tcp.local NSEC, cache flush D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local",Normal,99.8%
542,10.343307,10.157.65.239,224.0.0.251,MDNS,424,"Standard query response 0x0000 PTR OneScreen-6786._googlecast._tcp.local PTR OneScreen-6786._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android-6.local A, cache flush 10.157.65.239 AAAA, cache flush fe80::834d:efbb:74a7:5d40 NSEC, cache flush OneScreen-6786._googlecast._tcp.local NSEC, cache flush Android-6.local",Normal,99.9%
543,10.344026,fe80::834d:efbb:74a7:5d40,ff02::fb,MDNS,444,"Standard query response 0x0000 PTR OneScreen-6786._googlecast._tcp.local PTR OneScreen-6786._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android-6.local A, cache flush 10.157.65.239 AAAA, cache flush fe80::834d:efbb:74a7:5d40 NSEC, cache flush OneScreen-6786._googlecast._tcp.local NSEC, cache flush Android-6.local",Sospechoso,99.7%
544,10.344026,LiteonTechno_2d:bb:ed,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.70.67,Posible Ataque,99.8%
545,10.344026,8c:8b:5b:07:2c:3b,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.70.209,Posible Ataque,99.8%
546,10.344632,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.61? Tell 10.157.64.1,Posible Ataque,99.8%
547,10.344632,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.70.32? Tell 10.157.64.1,Posible Ataque,99.8%
548,10.344632,AzureWaveTec_3f:ee:1f,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.64.96,Posible Ataque,99.8%
549,10.371097,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a729c9d06edae669, PKN: 8, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING",Normal,99.9%
550,10.445078,AzureWaveTec_cb:7a:3c,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.68.67,Posible Ataque,99.8%
551,10.445078,CloudNetwork_39:c2:e3,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.71.22,Posible Ataque,99.8%
552,10.445078,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.237? Tell 10.157.64.1,Posible Ataque,99.8%
553,10.445078,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,99.9%
554,10.44635,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.17? Tell 10.157.64.1,Posible Ataque,99.8%
555,10.547414,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,99.8%
556,10.547414,Intel_91:23:5f,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.69.115,Posible Ataque,99.8%
557,10.547414,CloudNetwork_c3:41:a7,Broadcast,ARP,56,Who has 10.157.71.174? Tell 10.157.65.178,Posible Ataque,99.8%
558,10.547414,fe80::bc0b:6bff:fec3:fce6,ff02::2,ICMPv6,70,Router Solicitation from be:0b:6b:c3:fc:e6,Sospechoso,99.7%
559,10.650772,50:2e:91:92:3a:b6,Broadcast,ARP,56,Who has 10.157.64.187? Tell 10.157.70.242,Posible Ataque,99.8%
560,10.650772,10.157.66.40,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,99.9%
561,10.650772,fe80::7889:a8ff:febe:b68c,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,99.8%
562,10.650772,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,99.8%
563,10.650772,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
564,10.650772,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Leave group 224.0.0.252,Normal,99.9%
565,10.651408,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
566,10.651408,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.252 for any sources,Normal,99.9%
567,10.651408,10.157.65.211,224.0.0.252,LLMNR,69,Standard query 0x1f79 ANY CHIA74417,Normal,99.9%
568,10.652153,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Leave group 224.0.0.252,Normal,99.9%
569,10.652153,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
570,10.653431,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.252 for any sources,Normal,99.9%
571,10.65975,10.157.69.106,172.64.41.3,QUIC,1292,"Initial, DCID=03e00790f3c9f55b, PKN: 6, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, PING, PING, CRYPTO",Normal,99.9%
572,10.686689,10.157.69.106,8.8.8.8,DNS,70,Standard query 0xa52b A c.pki.goog,Normal,99.5%
573,10.745034,10.157.69.106,10.157.65.239,TCP,164,"52502  >  8009 [PSH, ACK] Seq=221 Ack=231 Win=1023 Len=110",Normal,100.0%
574,10.753339,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,99.9%
575,10.753339,10.157.64.102,224.0.0.251,MDNS,184,"Standard query 0x0003 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Normal,99.9%
576,10.753339,fe80::433:21ff:fe62:404,ff02::fb,MDNS,204,"Standard query 0x0003 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Sospechoso,99.8%
577,10.756759,fe80::ecd7:30ff:fe9d:c693,ff02::2,ICMPv6,70,Router Solicitation from ee:d7:30:9d:c6:93,Sospechoso,99.7%
578,10.756759,fe80::ecd7:30ff:fe9d:c693,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
579,10.756759,Intel_48:f1:bb,Broadcast,ARP,56,Who has 169.254.174.210? Tell 10.157.67.172,Posible Ataque,99.8%
580,10.758032,fe80::4343:107b:99c5:ffad,ff02::1:2,DHCPv6,120,Information-request XID: 0xd48348 CID: 000100013124e4e240c2ba55ec7b ,Sospechoso,99.6%
581,10.758032,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.203? Tell 10.157.64.1,Posible Ataque,99.8%
582,10.758032,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,99.8%
583,10.758032,fe80::ecd7:30ff:fe9d:c693,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
584,10.761079,8.8.8.8,10.157.69.106,DNS,121,Standard query response 0xa52b A c.pki.goog CNAME pki-goog.l.google.com A 142.251.133.99,Normal,99.6%
585,10.765987,10.157.69.106,142.251.133.99,TCP,66,56543  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Normal,100.0%
586,10.784083,10.157.65.239,10.157.69.106,TCP,56,8009  >  52502 [ACK] Seq=231 Ack=331 Win=1161 Len=0,Normal,100.0%
587,10.784083,142.251.133.99,10.157.69.106,TCP,66,"80  >  56543 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256",Normal,100.0%
588,10.784259,10.157.69.106,142.251.133.99,TCP,54,56543  >  80 [ACK] Seq=1 Ack=1 Win=262400 Len=0,Normal,100.0%
589,10.784474,10.157.69.106,142.251.133.99,HTTP,256,GET /r/gsr1.crl HTTP/1.1 ,Normal,99.7%
590,10.791769,142.251.133.99,10.157.69.106,TCP,56,80  >  56543 [ACK] Seq=1 Ack=203 Win=65280 Len=0,Normal,100.0%
591,10.791769,142.251.133.99,10.157.69.106,HTTP,277,HTTP/1.1 304 Not Modified ,Normal,99.7%
592,10.798897,10.157.65.239,10.157.69.106,TCP,169,"8009  >  52502 [PSH, ACK] Seq=231 Ack=331 Win=1161 Len=115",Normal,100.0%
593,10.805752,10.157.69.106,142.251.133.99,HTTP,254,GET /r/r4.crl HTTP/1.1 ,Normal,99.7%
594,10.812303,142.251.133.99,10.157.69.106,TCP,56,80  >  56543 [ACK] Seq=224 Ack=403 Win=269568 Len=0,Normal,100.0%
595,10.82065,142.251.133.99,10.157.69.106,HTTP,276,HTTP/1.1 304 Not Modified ,Normal,99.7%
596,10.838833,10.157.69.106,10.157.65.239,TCP,54,52502  >  8009 [ACK] Seq=331 Ack=346 Win=1023 Len=0,Normal,100.0%
597,10.843297,10.157.66.40,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
598,10.843297,10.157.69.64,239.255.255.250,IGMPv2,56,Membership Report group 239.255.255.250,Normal,99.9%
599,10.843297,fe80::14fa:e359:4b33:18e4,ff02::fb,MDNS,120,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question",Sospechoso,99.8%
600,10.843911,10.157.69.64,224.0.0.251,MDNS,100,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question",Normal,99.9%
601,10.843911,10.157.69.64,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,99.9%
602,10.843911,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.251,Normal,99.9%
603,10.844355,10.157.69.64,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
604,10.844355,fe80::14fa:e359:4b33:18e4,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,99.8%
605,10.844355,10.157.67.128,224.0.0.251,MDNS,179,"Standard query response 0x0000 AAAA, cache flush fe80::6cd2:77ff:fece:2bdc A, cache flush 10.157.67.128 NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush Android_9WS6NCJJ.local",Normal,99.9%
606,10.845156,fe80::69:28e0:f96c:6ce0,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
607,10.845156,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,260,"Standard query response 0x0000 PTR, cache flush MacBook-Air-de-Juanito.local PTR, cache flush MacBook-Air-de-Juanito.local NSEC, cache flush 0.E.C.6.C.6.9.F.0.E.8.2.9.6.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 123.68.157.10.in-addr.arpa",Sospechoso,99.7%
608,10.845156,10.157.68.123,224.0.0.251,MDNS,240,"Standard query response 0x0000 PTR, cache flush MacBook-Air-de-Juanito.local PTR, cache flush MacBook-Air-de-Juanito.local NSEC, cache flush 0.E.C.6.C.6.9.F.0.E.8.2.9.6.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 123.68.157.10.in-addr.arpa",Normal,99.9%
609,10.846204,06:4b:df:b2:3f:68,Broadcast,ARP,56,ARP Announcement for 10.157.68.123,Posible Ataque,99.8%
610,10.872887,10.157.69.106,142.251.133.99,TCP,54,56543  >  80 [ACK] Seq=403 Ack=446 Win=262144 Len=0,Normal,100.0%
611,10.957516,10.157.64.102,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
612,10.957516,06:4b:df:b2:3f:68,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.68.123,Posible Ataque,99.8%
613,11.060363,10.157.65.211,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.252 for any sources,Normal,99.9%
614,11.060363,fe80::6a4:95b3:539c:2a84,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
615,11.060363,10.157.65.239,224.0.0.251,MDNS,145,"Standard query 0x0000 ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51040 es-D43D52499B68.local",Normal,99.9%
616,11.060363,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.100? Tell 10.157.64.1,Posible Ataque,99.8%
617,11.16256,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.141? Tell 10.157.64.1,Posible Ataque,99.8%
618,11.16256,fe80::14fa:e359:4b33:18e4,ff02::fb,MDNS,120,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question",Sospechoso,99.8%
619,11.16256,10.157.69.64,224.0.0.251,MDNS,100,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question",Normal,99.9%
620,11.163096,06:4b:df:b2:3f:68,Broadcast,ARP,56,Who has 10.157.71.105? Tell 10.157.68.123,Posible Ataque,99.8%
621,11.163096,06:4b:df:b2:3f:68,Broadcast,ARP,56,Who has 10.157.69.117? Tell 10.157.68.123,Posible Ataque,99.8%
622,11.163096,10.157.68.123,224.0.0.251,MDNS,421,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _apple-mobdev._tcp.local, ""QU"" question PTR 929b07e0._sub._apple-mobdev2._tcp.local, ""QU"" question PTR _apple-pairable._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question",Normal,99.9%
623,11.163852,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,441,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _apple-mobdev._tcp.local, ""QU"" question PTR 929b07e0._sub._apple-mobdev2._tcp.local, ""QU"" question PTR _apple-pairable._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question",Sospechoso,99.6%
624,11.264155,HuiZhouGaosh_db:25:b6,Broadcast,ARP,56,Who has 10.157.64.116? Tell 10.157.70.96,Posible Ataque,99.8%
625,11.264155,10.157.65.239,224.0.0.251,MDNS,193,"Standard query response 0x0000 SRV, cache flush 0 0 51040 es-D43D52499B68.local A, cache flush 10.157.65.239 NSEC, cache flush es-D43D52499B68.local NSEC, cache flush D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local",Normal,99.9%
626,11.264155,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.47? Tell 10.157.64.1,Posible Ataque,99.8%
627,11.264821,10.157.64.73,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
628,11.367586,fe80::69:28e0:f96c:6ce0,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
629,11.367586,fe80::ecd7:30ff:fe9d:c693,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Sospechoso,99.7%
630,11.367586,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.61? Tell 10.157.64.1,Posible Ataque,99.8%
631,11.367586,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.70.32? Tell 10.157.64.1,Posible Ataque,99.8%
632,11.367586,10.157.70.35,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.251,Normal,99.9%
633,11.470031,fe80::9ab7:97e9:2c25:2da8,ff02::2,ICMPv6,70,Router Solicitation from 18:70:3b:65:91:7e,Sospechoso,99.7%
634,11.470031,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.237? Tell 10.157.64.1,Posible Ataque,99.8%
635,11.470031,10.157.65.239,224.0.0.251,MDNS,758,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR OneScreen-6786._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local SRV, cache flush 0 0 51010 es-D43D52499B68.local NSEC, cache flush OneScreen-6786._airplay._tcp.local NSEC, cache flush D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local",Normal,99.8%
636,11.470031,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.71.17? Tell 10.157.64.1,Posible Ataque,99.8%
637,11.470031,10.157.68.123,224.0.0.251,MDNS,136,"Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question TXT MacBook Air de Juanito._airplay._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QM"" question",Normal,99.9%
638,11.470031,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,156,"Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question TXT MacBook Air de Juanito._airplay._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QM"" question",Sospechoso,99.8%
639,11.571653,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.181? Tell 10.157.64.1,Posible Ataque,99.8%
640,11.571653,fe80::84a2:80ff:fe20:a803,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Sospechoso,99.8%
641,11.571653,10.157.64.73,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,99.9%
642,11.5726,fe80::19f8:a45b:4132:6df,ff02::fb,MDNS,106,"Standard query 0x0000 PTR 187.64.157.10.in-addr.arpa, ""QM"" question",Sospechoso,99.8%
643,11.5726,b6:25:46:52:3f:96,Broadcast,ARP,56,Who has 10.40.1.1? Tell 10.40.2.140,Posible Ataque,99.8%
644,11.675439,10.157.67.128,224.0.0.251,MDNS,488,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Normal,99.8%
645,11.675439,fe80::6cd2:77ff:fece:2bdc,ff02::fb,MDNS,508,"Standard query response 0x0000 PTR, cache flush Android_9WS6NCJJ.local AAAA, cache flush fe80::6cd2:77ff:fece:2bdc PTR, cache flush Android_9WS6NCJJ.local A, cache flush 10.157.67.128 PTR IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_9WS6NCJJ.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush C.D.B.2.E.C.E.F.F.F.7.7.2.D.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_9WS6NCJJ.local NSEC, cache flush 128.67.157.10.in-addr.arpa NSEC, cache flush IzhYVDT8n14AAA._FC9F5ED42C8A._tcp.local",Sospechoso,99.6%
646,11.675439,10.157.64.187,224.0.0.251,MDNS,105,"Standard query response 0x0000 PTR, cache flush alex1.local",Normal,99.9%
647,11.675439,10.157.69.241,239.255.255.250,SSDP,167,M-SEARCH * HTTP/1.1 ,Normal,99.9%
648,11.675439,fe80::69:28e0:f96c:6ce0,ff02::fb,MDNS,424,"Standard query 0x0000 ANY MacBook Air de Juanito._airplay._tcp.local, ""QM"" question ANY 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local, ""QM"" question ANY F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local, ""QM"" question ANY MacBook Air de Juanito._companion-link._tcp.local, ""QM"" question ANY MacBook-Air-de-Juanito.local, ""QM"" question SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 64289 MacBook-Air-de-Juanito.local SRV 0 0 56012 MacBook-Air-de-Juanito.local AAAA fe80::69:28e0:f96c:6ce0 A 10.157.68.123",Sospechoso,99.6%
649,11.675439,10.157.68.123,224.0.0.251,MDNS,404,"Standard query 0x0000 ANY MacBook Air de Juanito._airplay._tcp.local, ""QM"" question ANY 7ED60905D2C8@MacBook Air de Juanito._raop._tcp.local, ""QM"" question ANY F5A51FED-626C-4627-AFB9-CD31516D1F06._asquic._udp.local, ""QM"" question ANY MacBook Air de Juanito._companion-link._tcp.local, ""QM"" question ANY MacBook-Air-de-Juanito.local, ""QM"" question SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 7000 MacBook-Air-de-Juanito.local SRV 0 0 64289 MacBook-Air-de-Juanito.local SRV 0 0 56012 MacBook-Air-de-Juanito.local AAAA fe80::69:28e0:f96c:6ce0 A 10.157.68.123",Normal,99.9%
650,11.676466,10.157.71.174,224.0.0.251,MDNS,87,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question",Normal,99.9%
651,11.676466,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.68.181? Tell 10.157.64.1,Posible Ataque,99.8%
652,11.77686,Intel_48:f1:bb,Broadcast,ARP,56,Who has 169.254.174.210? Tell 10.157.67.172,Posible Ataque,99.8%
653,11.77686,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.197? Tell 10.157.64.1,Posible Ataque,99.8%
654,11.77686,10.157.70.35,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,Normal,99.9%
655,11.828263,10.157.69.106,8.8.8.8,DNS,85,Standard query 0x7333 HTTPS chrome.cloudflare-dns.com,Normal,99.6%
656,11.828508,10.157.69.106,8.8.8.8,DNS,85,Standard query 0xc550 A chrome.cloudflare-dns.com,Normal,99.6%
657,11.855031,8.8.8.8,10.157.69.106,DNS,117,Standard query response 0xc550 A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3,Normal,99.6%
658,11.855031,8.8.8.8,10.157.69.106,DNS,158,Standard query response 0x7333 HTTPS chrome.cloudflare-dns.com HTTPS,Normal,99.6%
659,11.856912,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a50f9f1be2eab7b2, PKN: 1, PING, CRYPTO, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO",Normal,99.9%
660,11.856987,10.157.69.106,162.159.61.3,QUIC,1292,"Initial, DCID=a50f9f1be2eab7b2, PKN: 2, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING",Normal,99.9%
